PRETORIA BAR- OUTSIDE BAR,THE CROSS,CRIEFF,Perthshire,PH7 3BT,56.372813,-3.8383512
ON POST OFFICE/SHOP WALL,GLENHEAD AVENUE,COALSNAUGHTON TILLICOULTRY,Clackmannanshire,FK13 6JN,56.142821,-3.7379424
BONNYTON COMMUNITY CENTRE,51 GARRIER PLACE,KILMARNOCK,Ayrshire,KA1 2NG,55.614909,-4.5119805
SHERIFF COURT,Edinburgh Sheriff Court,EDINBURGH,,EH1 1LB,55.947919,-3.1907488
DENMORE PARK SOCIAL CLUB- ON EXTERNAL WALL @ MAIN ENTRANC,LOCHSIDE ROAD,BRIDGE OF DON ABERDEEN,Aberdeenshire,AB23 8NL,57.192184,-2.0981694
LEITH ST ANDREWS CHURCH- ON WALL,410-412 EASTER ROAD,EDINBURGH,,EH6 8HT,55.968429,-3.1677309
EXTREME POINT- BELOW NOTICE BOARD ADJACENT FROM CAR PARK,NORTH CRESCENT,GARLIESTON NEWTON STEWART,Wigtownshire,DG8 8BA,54.790991,-4.3694481
(BARASSIE) GOLF CLUB- GREEN KEEPERS SHED 3-4TH FAIRWAY,HILLHOUSE ROAD,TROON,,KA10 6SY,55.561364,-4.6535857
BANFF BOWLING CLUB- BY MAIN ENTRANCE DOOR,WEST KINGSWELL PARK,BANFF,Banffshire,AB45 1JT,57.66773,-2.5296798
THE HUB- ON BUILDING,GENERAL AREA OF,GLENMORISTON INVERNESS,Inverness-Shire,IV63 7YJ,57.177885,-4.7999183
SCOTTISH COURT SERVICES- IN GENERAL OFFICE,6 ARDROSS TERRACE,INVERNESS,Inverness-Shire,IV3 5NQ,57.475291,-4.2281533
BERTHA PARK HIGH SCHOOL- TO LHS OF MAIN ENTRANCE,ADAMSON AVENUE,PERTH,Perthshire,PH1 3EQ,56.424379,-3.4754365
BARRHEAD HEALTH & SOCIAL CARE CENTRE- ON SIDE OF BUILDING,213 MAIN STREET,BARRHEAD GLASGOW,,G78 1SW,55.801943,-4.3895126
HOLYTOWN CREMATORIUM- TO RHS OF MAIN DOOR,EDINBURGH ROAD,NEWHOUSE NEWHOUSE,Lanarkshire,ML1 5RU,55.824794,-3.959365
DUNDEE UNIVERSITY BOTANIC GARDEN- AT RECEPTION AREA,RIVERSIDE DRIVE,DUNDEE,Angus,DD2 1QH,56.456248,-3.0251988
TRINITY CHURCH- ON FRONT ELEVATION FACING WESTHILL DRIVE,WESTHILL DRIVE,WESTHILL,Aberdeenshire,AB32 6FY,57.154832,-2.2783104
VALNEVA SCOTLAND- IN RECEPTION OFFICE,1B YOUNG SQUARE,BRUCEFIELD INDUSTRIAL ESTATE L,West Lothian,EH54 9BX,55.863987,-3.5346368
BARR ENVIRONMENTAL- IN RECEPTION AREA,UNNAMED ROAD,OCHILTREE CUMNOCK,Ayrshire,KA18 2RL,55.455095,-4.3931616
EDINBURGH FESTIVAL THEATRE- SEE BELOW FOR LOCATION***,NICOLSON STREET,EDINBURGH,,EH8 9FT,55.946611,-3.1866415
INSIDE ON BACK PEW OF ST BRENDANS CHURCH,UNNAMED ROAD,SKIPNESS TARBERT,Argyll,PA29 6XT,55.768229,-5.344518
NEXT TO CHANGING ROOM AT BACK DOOR EXIT,33-35 FULLERTON DRIVE,SEAMILL WEST KILBRIDE,Ayrshire,KA23 9HT,55.688215,-4.867621
FORFAR GOLF CLUB CUNNINGHILL- IN VESTIBULE,UNNAMED ROAD,FORFAR,Angus,DD8 2RL,56.646941,-2.8435141
LLOYDS PHARMACY- ON SIDE WALL OF CHEMIST,30A RUSSELL STREET,CHAPELHALL AIRDRIE,Lanarkshire,ML6 8SG,55.842202,-3.9469044
VALE OF LEVEN SWIMMING POOL- AT RECEPTION,MAIN STREET,Alexandria,Dunbartonshire,G83 0UE,55.991397,-4.5857943
CHESTERFIELD COUNTRY PARK THE NEUK O/S RECEPTION BUILDING,GENERAL AREA OF,COCKBURNSPATH,Berwickshire,TD13 5YH,55.922929,-2.3670049
Dakota Forth Bridge,11 Ferrymuir,SOUTH QUEENSFERRY,West Lothian,EH30 9QZ,55.982602,-3.3970983
/,10 Craw Road,PAISLEY,Renfrewshire,PA2 6AD,55.837167,-4.4325769
Dunecht Estate,Dunecht Estates,WESTHILL,Aberdeenshire,AB32 7AW,57.172185,-2.4099642
University of Stirling,Alangrange - Grange Gardens,STIRLING,Stirlingshire,FK9 4TQ,56.151203,-3.928858
COMMUNITY CENTER CRAFT ROOM,COMMUNITY CENTER,Orkney,,KW17 2BE,59.363667,-2.4266191
University of Stirling,Sports Centre,STIRLING,Stirlingshire,FK9 4LA,56.149213,-3.9267942
Broadwood Leisure Centre,Broadwood Stadium,GLASGOW,,G68 9NE,55.94473,-4.0370508
Nl leisure headquarters,Broadwood Stadium,GLASGOW,,G68 9NE,55.94473,-4.0370508
ASDA STORES LTD,1 TRYST ROAD,GLASGOW,,G67 1JW,55.946424,-3.9883582
croy train station,constarry road,GLASGOW,,G65 9HT,55.959353,-4.0429296
Antonine shopping center,Antonine Shopping Centre,GLASGOW,,G67 1JW,55.946424,-3.9883582
Tryst Sports Centre,Town Centre,GLASGOW,,G67 1EW,55.947711,-3.9849007
West Kintyre Community Council,Whitehouse Village Hall,TARBERT,Argyll,PA29 6XR,55.793406,-5.4790567
West Kintyre Community Council,Clachan Primary School,TARBERT,Argyll,PA29 6YP,55.746801,-5.5634844
Busy Bees Nurseries,Lauder College,DUNFERMLINE,Fife,KY11 8JH,56.077092,-3.4131613
West of Scotland Science Park,Block 9,GLASGOW,,G20 0SP,55.901147,-4.3125674
Xercise4less,5 Forth Walk,GLASGOW,,G67 1BT,55.947522,-3.9899839
Central Health Centre,North Carbrain Road,GLASGOW,,G67 1BJ,55.94638,-3.9872028
Central Health Centre,North Carbrain Road,GLASGOW,,G67 1BJ,55.94638,-3.9872028
Condorrat Health Centre,Airdrie Road,GLASGOW,,G67 4DN,55.932867,-4.0267263
Garelochhead & Rosneath Peninsula Community First Responders,Ensign Motifs,HELENSBURGH,Dunbartonshire,G84 0JQ,55.983815,-4.8018186
Garelochhead & Rosneath Peninsula Community First Responders,Gibson Hall,HELENSBURGH,Dunbartonshire,G84 0AT,56.080872,-4.8318664
Gruline Church,Gruline Church,ISLE OF MULL,,PA71 6HR,56.48525,-5.982545
Gaarelochhead & Rosneath Peninsula Community First Responders,Eureka Shop,HELENSBURGH,Dunbartonshire,G84 0AQ,56.078773,-4.8285619
TESCO STORES LTD,15 Auchinbee Way,GLASGOW,,G68 0EZ,55.955011,-4.0223252
Crown Chip Shop,2 Lusylaw Road,BANFF,Banffshire,AB45 1EW,57.664015,-2.5373357
TESCO,61 Woodside Street,COATBRIDGE,Lanarkshire,ML5 5NP,55.851501,-4.0472823
TESCO EXTRA,Faraday Retail Park,COATBRIDGE,Lanarkshire,ML5 3SQ,55.857628,-4.0229338
Garelochhead & Rosneath Peninsula Community First Responders,1/1 Princes Terrace,HELENSBURGH,Dunbartonshire,G84 0JJ,55.985606,-4.8194741
Moray Sports Centre Indoor,Linkwood Road,ELGIN,Morayshire,IV30 8AR,57.6333,-3.2859
Garelochhead & Rosneath Community First Responders,BARREMANN BOWLING CLUB,HELENSBURGH,Dunbartonshire,G84 0PP,56.02281,-4.8163446
Munro Sawmills Ltd,Dingwall Sawmills,DINGWALL,Ross-Shire,IV15 9UN,57.606324,-4.4276236
TESCO,Carmelite St,BANFF,Banffshire,AB45 1AN,57.663965,-2.5235072
Dean Castle,Dean Castle Country Park,KILMARNOCK,Ayrshire,KA3 1XB,55.623233,-4.4837299
Allanwater Homes,10 Dunlin Drive,ALLOA,Clackmannanshire,FK10 1SH,56.1084,-3.7816
Eaglesham Primary School,35 Strathaven Road,GLASGOW,,G76 0LF,55.737599,-4.2686953
South Ayrshire Council,Bridge street depot,GIRVAN,Ayrshire,KA26 9HH,55.243998,-4.8554221
/,Highlands & Islands Airports Ltd,ISLE OF LEWIS,,HS2 0BN,58.214025,-6.3218509
EAST RENFREWSHIRE COUNCIL,Busby Library Duff Memorial Buildings,GLASGOW,,G76 8DX,55.78147,-4.2670827
pureLiFi,9 Haymarket Terrace,EDINBURGH,,EH12 5EZ,55.945485,-3.2200405
JOBCENTRE PLUS,6-8 Manse Street,RENFREW,Renfrewshire,PA4 8QH,55.879208,-4.386009
/,Highlands & Islands Enterprise,INVERNESS,Inverness-Shire,IV2 5NA,57.4777,-4.1832
Wellbank Village,2 Kellas Road,DUNDEE,Angus,DD5 3PE,56.520607,-2.8641255
Gardenstown Harbour Office,HARBOUR ROAD,Gardenstown,Banffshire,AB45 3YS,57.67271,-2.337359
H I E,Teaigh Fearna Lochalsh Business Park,KYLE,Ross-Shire,IV40 8EG,57.286157,-5.5865838
Newlands Community Development Trust,Newlands Activity Centre,Romanno Bridge,Peeblesshire,EH46 7BZ,55.718778,-3.3372769
Scottish Ambulance Service,Unit 7-8,NEWBRIDGE,Midlothian,EH28 8PJ,55.932822,-3.4120336
Cummertrees village hall,Phone Box,ANNAN,Dumfriesshire,DG12 5QD,54.985547,-3.3474317
Crossburn Filling Station,AYR ROAD,LANARK,Lanarkshire,ML11 0QA,55.554874,-3.8491606
Hall Morrice Ltd,7 Queens Terrace,ABERDEEN,Aberdeenshire,AB10 1XL,57.143567,-2.1203652
Kintillo village store,KINTILLO ROAD,PERTH,Perthshire,PH2 9BA,56.341529,-3.4071669
Mure Hall,TANNOCH ROAD,GLASGOW,East Renfrewshire,G78 4AD,55.76432,-4.4939885
Ayr Academy,UNIVERSITY AVENUE,AYR,Ayrshire,KA8 0SX,55.470284,-4.6027579
ALLAN WATER DEVELOPMENTS LTD,178 Rumblingwell,DUNFERMLINE,Fife,KY12 9AT,56.078926,-3.485069
Johnny Foxes  Pub AND Restaurant,BANK STREET,INVERNESS,Inverness-Shire,IV1 1QU,57.478269,-4.2274506
Historic Environment Scotland,Dryburgh Abbey,MELROSE,Roxburghshire,TD6 0RQ,55.579919,-2.6477429
Masonic Properties,5 Gordon Terrace,INVERNESS,Inverness-Shire,IV2 3HD,57.475276,-4.2244162
Livingston Village Community Education Centre,Kirkton North Road,LIVINGSTON,West Lothian,EH54 7EQ,55.887153,-3.5425224
Garioch Sports Centre,Strathburn Park,INVERURIE,Aberdeenshire,AB51 4GY,57.289905,-2.3965907
/,The Glenelg Shop,KYLE,Ross-Shire,IV40 8JR,57.213803,-5.6204471
Moray Rugby Football Club,Morriston Park,ELGIN,Morayshire,IV30 1AP,57.651511,-3.3201357
Garioch Indoor Bowling Club,Harlaw Business Centre,INVERURIE,Aberdeenshire,AB51 4FR,57.293759,-2.3880374
St. Andrews Primary School,19 Chester Road,GREENOCK,Renfrewshire,PA16 0TT,55.944848,-4.8152603
Rafford Village Hall,Rafford,FORRES,Morayshire,IV36 2WD,57.578573,-3.5584462
The Unit Gym & Fitness,The Unit Gym,Banchory,Kincardineshire,AB31 5RR,57.052829,-2.513819
CHURCH OF SCOTLAND,82a Queensferry Road,DUNFERMLINE,Fife,KY11 2PQ,56.037495,-3.4191611
/,drumorel,PORTREE,Isle Of Skye,IV51 9PA,57.492775,-6.3752967
6 Flashadder,Arnisort,PORTREE,Isle Of Skye,IV51 9PT,57.491385,-6.423834
Royal Botanic Garden,20 INVERLEITH ROW,EDINBURGH,,EH3 5LR,55.966668,-3.2050066
Post Office /Premier Shop Coalsnaughton,10 MAIN STREET,TILLICOULTRY,Clackmannanshire,FK13 6JP,56.142185,-3.7391209
Buckie Cricket Club,The Pavillion,BUCKIE,Banffshire,AB56 5AA,57.667146,-2.9658537
Dalmeny Kirk,20 Main Street Dalmeny,SOUTH QUEENSFERRY,West Lothian,EH30 9TT,55.98274,-3.3753051
Essential Edinburgh,St Andrew Square Gardens,EDINBURGH,,EH2 2AD,55.954247,-3.1914236
Gordon Village Hall,MAIN STREET,GORDON,Berwickshire,TD3 6JW,55.679989,-2.5643491
Banchory St. Ternan Football Club,Milton of Crathes Football Pitches,Banchory,Kincardineshire,AB31 5QH,57.055769,-2.4270779
King George 5th Park and Pavillion,Changing Rooms King George 5th Park,Banchory,Kincardineshire,AB31 5HT,57.048931,-2.5004964
/,Dingwall Academy,DINGWALL,Ross-Shire,IV15 9LT,57.601111,-4.4323309
Dundee High School,Euclid Crescent,DUNDEE,Angus,DD1 1HU,56.462938,-2.973122
Auchenblae Defibrillator Group,THE SQUARE,Auchenblae,Kincardineshire,AB30 1WR,56.900302,-2.4504524
Mid Annandale AFC Pavilion,New King Edward,LOCKERBIE,Dumfriesshire,DG11 2AH,55.126012,-3.3564402
KILCOY KINDERGARTEN (SOUTH),Kilcoy Kindergarten (South),MUIR OF ORD,Ross-Shire,IV6 7SF,57.538591,-4.3779509
Kelvinside Academy,33 Kirklee Road,GLASGOW,,G12 0SW,55.882894,-4.294756
Burness Paull LLP,Union Plaza,ABERDEEN,Aberdeenshire,AB10 1SL,57.145096,-2.1088024
Strathaven Leisure Centre,Bowling Green Road,STRATHAVEN,Lanarkshire,ML10 6DR,55.67588,-4.0736743
Scottish Ambulance Service,Ambulance Station,PAISLEY,Renfrewshire,PA2 6AD,55.837167,-4.4325769
Stirling Council,Lower Polmaise Waste Management Centre,STIRLING,Stirlingshire,FK7 7FG,56.116939,-3.8762647
Kelvinside Academy,33 Kirklee Road,GLASGOW,,G12 0SW,55.882894,-4.294756
Strachan Village Hall,Village Hall,Strachan near Banchory,Kincardineshire,AB31 6LG,57.022537,-2.5312227
The Mariner Hotel,349 Great Western Road,ABERDEEN,Aberdeenshire,AB10 6NW,57.134784,-2.1264493
Stirling Council,Raploch Community Campus,STIRLING,Stirlingshire,FK8 1SD,56.129674,-3.9498886
Amey,Forth Road Bridge Administration Centre,SOUTH QUEENSFERRY,West Lothian,EH30 9SF,55.987824,-3.4041476
Mauchline Community Association SCIO,Centre Stane,Mauchline,Ayrshire,KA5 5DA,55.515879,-4.3794894
Edinburgh Leisure,East Meadows Pavilion,EDINBURGH,Midlothian,EH8 9NN,55.941318,-3.1839019
Fordoun Memorial Hall,STATION ROAD,LAURENCEKIRK,Kincardineshire,AB30 1NN,56.874096,-2.4116818
Reel Service Ltd,55 Nasmyth Road,GLENROTHES,Fife,KY6 2SD,56.178458,-3.199811
BAM Construction,Site Office,EDINBURGH,,EH3 8BE,55.946058,-3.2075048
The Park Cafe,Hazlehead Park,ABERDEEN,Aberdeenshire,AB15 8BJ,57.139962,-2.1756067
/,The Bennachie Visitor Centre,INVERURIE,Aberdeenshire,AB51 5HY,57.28347,-2.4962954
BT phone box,Creityhall Road,GLASGOW,,G63 0JA,56.080663,-4.4978281
Fraserburgh Baptist Church,VICTORIA STREET,FRASERBURGH,Aberdeenshire,AB43 9PJ,57.689768,-2.0084901
Deveronside Community Social Club,.Tannery Street,BANFF,Banffshire,AB45 1ER,57.664846,-2.5363087
CO-OPERATIVE RETAIL SERVICES LTD,43 Chalmers Street,LOCHGILPHEAD,Argyll,PA30 8EY,56.016083,-5.448447
ALVAH AND FORGLEN COMMUNITY COUNCILL,FORGLEN HALL,TURRIFF,Aberdeenshire,AB53 4JL,57.555903,-2.5284392
Scone Village Association RDM Institute,102 Abbey Road,PERTH,Perthshire,PH2 6RU,56.421243,-3.4018576
/,1 Trondra Gardens,KILMARNOCK,Ayrshire,KA3 2GF,55.635358,-4.4899634
Kilspindie House (Ducks),HIGH STREET,LONGNIDDRY,East Lothian,EH32 0RE,56.008797,-2.8612591
Denmore Park Residents Sports & Social Club,LOCHSIDE ROAD,ABERDEEN,Aberdeenshire,AB23 8AE,57.190781,-2.1002504
SPAR STORES,LOTHIAN ROAD,JEDBURGH,Roxburghshire,TD8 6LA,55.472941,-2.547481
Harlaw Bowling Club,Harlaw Road,INVERURIE,Aberdeenshire,AB51 4FR,57.293759,-2.3880374
Archiestown Village Hall,THE SQUARE,Aberlour,Banffshire,AB38 7QQ,57.480566,-3.2844409
Scout & Guide Hall,GOWER STREET,BRORA,Sutherland,KW9 6PD,58.010533,-3.8534443
Cameron Motors (Perth) Ltd,166 DUNKELD ROAD,PERTH,Perthshire,PH1 5AS,56.408199,-3.4500463
Cameron Motors (Perth) Ltd Douglas Cameron (Perth) Ltd Ian H Cameron Ltd,ARRAN ROAD,PERTH,Perthshire,PH1 5AS,56.408199,-3.4500463
EAST RENFREWSHIRE COUNCIL,St Andrews House,GLASGOW,,G78 1EB,55.801568,-4.3976915
METROL Technology Ltd.,HOWE MOSS DRIVE (ACP),DYCE ABERDEEN,Aberdeenshire,AB21 0GL,57.203314,-2.2190241
Carnoustie First Responders,Angus Council,CARNOUSTIE,Angus,DD7 6AP,56.501601,-2.708699
Ayrshire College,Ayr Campus,AYR,Ayrshire,KA8 0EU,55.460001,-4.6195923
Ayrshire College,Kilmarnock Campus,KILMARNOCK,Ayrshire,KA1 3HY,55.613909,-4.4989099
Ayrshire College,Kilwinning Campus,KILWINNING,Ayrshire,KA13 6DE,55.655028,-4.7017034
Duloch Schools & Community Campus,Duloch Leisure Centre,DUNFERMLINE,Fife,KY11 8LW,56.062135,-3.4017888
/,5 Whiteloch Avenue,BLAIRGOWRIE,Perthshire,PH10 6QE,56.567945,-3.3486919
Diodes Semiconductors GB Ltd,Larkfield Industrial Estate,GREENOCK,Renfrewshire,PA16 0EQ,55.945607,-4.83002
MOORFOOT COMMUNITY COUNCIL,BT telephone box,GOREBRIDGE,Midlothian,EH23 4QU,55.820419,-3.0256645
St. Marks Church,334 Glasgow Road,PAISLEY,Renfrewshire,PA1 3DL,55.846208,-4.3816376
Garnock Valley First Responders,MAIN ROAD,BEITH,Ayrshire,KA15 2LF,55.747722,-4.6093066
Beith Parish Church,Kirk Road,BEITH,Ayrshire,KA15 1EQ,55.750518,-4.6311996
Rathen Hall,Rathen hall,FRASERBURGH,Aberdeenshire,AB43 8UL,57.637473,-1.9997851
Boaters Cafe,Rouken Glen Park,GLASGOW,,G46 7UG,55.79814,-4.3139863
Macgregor Industrial Supplies Ltd,15 HENDERSON ROAD,INVERNESS,Inverness-Shire,IV1 1SN,57.488478,-4.2237843
Macgregor Industrial Supplies Ltd,15 HENDERSON ROAD,INVERNESS,Inverness-Shire,IV1 1SN,57.488478,-4.2237843
Police Scotland,02 French Street,GLASGOW,,G40 4EH,55.841823,-4.2252008
Strathclyde Partnership For Transport,Buchanan Bus Station,GLASGOW,,G2 3NW,55.865421,-4.2520106
Queens Cross Housing Association,45 FIRHILL ROAD,GLASGOW,,G20 7BE,55.880026,-4.2700921
Strathclyde Partnership For Transport,Buchanan Street Subway Station,GLASGOW,Glasgow,G1 2JZ,55.862939,-4.253545
South Ayrshire Council,Girvan Area Office,GIRVAN,Ayrshire,KA26 9AQ,55.243162,-4.8569514
South Ayrshire Council,2 The Cross,PRESTWICK,Ayrshire,KA9 1AN,55.502072,-4.6105886
Strathclyde Partnership For Transport,Kelvinbridge Subway Station,GLASGOW,Glasgow,G4 9HG,55.874021,-4.2793813
/,Scottish Natural Heritage Office,Isle of South Uist,,HS8 5RS,57.323902,-7.3680443
West of Scotland Housing Association,40 Barrowfield Drive,GLASGOW,,G40 3QH,55.849155,-4.2158268
Scottish Natural Heritage,Tourist Information Centre,DUNOON,Argyll,PA23 8AB,55.949022,-4.9246426
Strathclyde Passenger Transport,Patrick Station,GLASGOW,Glasgow,G11 6DB,55.870267,-4.3091006
Scottish Natural Heritage,Andersons Chambers,GALASHIELS,Selkirkshire,TD1 3AF,55.615647,-2.8052731
Strathclyde Passenger Transport,Govan Underground Station,GLASGOW,Glasgow,G51 2YJ,55.861727,-4.3087375
Johnston Carmichael (Scotland) Ltd,Unit 2 The Paddock,STIRLING,Stirlingshire,FK9 4RN,56.141695,-3.9867133
Strathclyde Partnership For Transport,IbroxSubway Station,GLASGOW,Glasgow,G51 2UB,55.854213,-4.3049043
Stratchclyde Partnership for Transport,Kinning Park Subway Station,GLASGOW,Glasgow,G41 1AH,55.848403,-4.2868432
Strathclyde Partnership For Transport,West St Subway Station,GLASGOW,Glasgow,G5 8NB,55.849254,-4.2675942
Scottish Natural Heritage,Cameron House,OBAN,Argyll,PA34 4AE,56.41102,-5.4748843
Melville Housing Association,The Corn Exchange,DALKEITH,Midlothian,EH22 1AZ,55.896156,-3.0670815
Scottish Grocers Federation,Federation House,EDINBURGH,,EH4 2BN,55.957241,-3.2485045
James Jamieson Ardlethen Developments Ltd,Ardlethen Quarry,ELLON,Aberdeenshire,AB41 8PF,57.375428,-2.1419279
West College Scotland,2 Queens Quay,Clydebank,Dunbartonshire,G81 1BF,55.895569,-4.4033611
West College Scotland,2 Queens Quay,Clydebank,Dunbartonshire,G81 1BF,55.895569,-4.4033611
West College Scotland,2 Queens Quay,Clydebank,Dunbartonshire,G81 1BF,55.895569,-4.4033611
West College Scotland,2 Queens Quay,Clydebank,Dunbartonshire,G81 1BF,55.895569,-4.4033611
West College Scotland,Greenock Campus,GREENOCK,Renfrewshire,PA16 8HF,55.949384,-4.7706226
/,Millennium Village Hall,Invermoriston,Inverness-Shire,IV63 7YA,57.214854,-4.6151799
West Parish Church,WEST HIGH STREET,INVERURIE,Aberdeenshire,AB51 3SA,57.284184,-2.3759934
James Jamieson Construction Ltd,Mugiemoss Road,ABERDEEN,Aberdeenshire,AB21 9UR,57.174259,-2.1481504
EAST RENFREWSHIRE COUNCIL,HUNTLY PAVILION,GLASGOW,,G46 6LP,55.801344,-4.2868749
EAST RENFREWSHIRE COUNCIL,NETHERLEE PAVILION,GLASGOW,,G44 3SF,55.801741,-4.2693301
EAST RENFREWSHIRE COUNCIL,MUIREND PAVILION,GLASGOW,,G44 3HQ,55.809864,-4.2776712
Clarkston Hall,Clarkston Road,GLASGOW,,G76 8NE,55.790698,-4.2769349
HIGHLANDS & ISLANDS ENTERPRISE- MAIN OFFICE,12-14 QUEEN STREET,KIRKWALL,Orkney,KW15 1JE,58.983253,-2.9564565
Tan Oz,580 Clarkston Road,GLASGOW,,G44 3SQ,55.80206,-4.2710241
EAST RENFREWSHIRE COUNCIL,Netherlee Library,GLASGOW,,G44 3PL,55.802793,-4.2683382
Clarkston Hall,Clarkston Road,GLASGOW,,G76 8NE,55.790698,-4.2769349
Muirend Pavillion,Hazelden Gardens,GLASGOW,,G44 3HQ,55.809864,-4.2776712
Huntly Park pavilion,1 Huntly Avenue,GLASGOW,,G46 6LP,55.801344,-4.2868749
Cross Stores,Cross Skigersta Road,ISLE OF LEWIS,,HS2 0TD,58.474653,-6.2712351
Plains Community Futures,26 Killearn Crescent,AIRDRIE,Lanarkshire,ML6 7UR,55.883805,-3.9273382
Girvan Academy,62 The Avenue,GIRVAN,Ayrshire,KA26 9DW,55.239556,-4.8454436
The New Chocolate Company Ltd,Unit 4 Block B,PORT GLASGOW,Renfrewshire,PA14 6TD,55.93114,-4.650497
Heritage centre,2 MAIN STREET,FORFAR,Angus,DD8 1RS,56.608589,-3.0030944
Highlands & Islands Fire Brigade,Fire Station,FORTROSE,Ross-Shire,IV10 8SY,57.581823,-4.1317538
Glencoe Ambulance Station,LORN DRIVE,BALLACHULISH,Argyll,PH49 4HR,56.6825,-5.1054328
Morham Village Hall,Morham Village,HADDINGTON,East Lothian,EH41 4LQ,55.941242,-2.708323
Wamphray Community Council,Village Hall,Moffat,Dumfriesshire,DG10 9NG,55.237532,-3.3975388
Criminal Injuries Compensation Authority,Alexander Bain House,GLASGOW,,G2 8JQ,55.858598,-4.2633448
Scottish Natural Heritage,17 Pulteney Street,ULLAPOOL,Ross-Shire,IV26 2UP,57.897103,-5.1580155
Castle Rock Edinvar Housing Association,Space,EDINBURGH,Midlothian,EH16 4NT,55.935333,-3.1314214
The Tudor Inn,242 Hamilton Road,GLASGOW,South Lanarkshire,G72 7PF,55.812047,-4.1438107
Community Care Assynt,1 Kirk Road,LAIRG,Sutherland,IV27 4LT,58.153827,-5.2467829
Ochiltree Community Hub,45 MAIN STREET,Ochiltree,Ayrshire,KA18 2PE,55.459977,-4.3667716
Ardchattan Commuinty Council,Telephone Exchange building,Bonawe,Argyll,PA37 1RJ,56.455338,-5.2430797
Ardchattan Commuinty Council,North Connel village hall,OBAN,Argyll,PA37 1RF,56.471742,-5.3346885
Acumen Financial Planning,8 Randolph Crescent,EDINBURGH,,EH3 7TH,55.951912,-3.2107298
SNH,Inverdee House,ABERDEEN,Aberdeenshire,AB11 9QA,57.13868,-2.0748958
Scottish Courts and Tribunals Service,Aberdeen Civil Justice Centre and Commercial Courts,ABERDEEN,Aberdeenshire,AB10 1AQ,57.14808,-2.0946643
Scottish Fire & Rescue Service,Fire Station,ABERDEEN,Aberdeenshire,AB21 0DT,57.211662,-2.1957805
LOS Defibrillator Fund,Lyne of Skene Hall,WESTHILL,Aberdeenshire,AB32 7FP,57.185982,-2.393623
Scottish Courts and Tribunals Service,Aberdeen Sheriff Court and Justice of the Peace Court,ABERDEEN,Aberdeenshire,AB10 1WP,57.14808,-2.0946643
/,The Old School House,CUPAR,Fife,KY15 4NB,56.375128,-3.0983911
Self,Snipefield,Insch,Aberdeenshire,AB52 6TU,57.375937,-2.5649928
Fernhill Community Centre,12 Auchenlarie Drive,GLASGOW,,G73 4EQ,55.808111,-4.2057215
SKYLINE TRAMPOLINE Park,HIGHCLERE WAY,INVERURIE,Aberdeenshire,AB51 5QW,57.284146,-2.4026993
/,75 St. Michaels Drive,CUPAR,Fife,KY15 5BP,56.314903,-3.0029623
/,75 St. Michaels Drive,CUPAR,Fife,KY15 5BP,56.314903,-3.0029623
/,75 St. Michaels Drive,CUPAR,Fife,KY15 5BP,56.314903,-3.0029623
/,75 St. Michaels Drive,CUPAR,Fife,KY15 5BP,56.314903,-3.0029623
/,75 St. Michaels Drive,CUPAR,Fife,KY15 5BP,56.314903,-3.0029623
/,75 St. Michaels Drive,CUPAR,Fife,KY15 5BP,56.314903,-3.0029623
/,75 St. Michaels Drive,CUPAR,Fife,KY15 5BP,56.314903,-3.0029623
/,75 St. Michaels Drive,CUPAR,Fife,KY15 5BP,56.314903,-3.0029623
/,Holmsford Bridge Crematorium,IRVINE,Ayrshire,KA11 4EF,55.609079,-4.6031359
West High Street Garage Ltd,OLD PORT ROAD,INVERURIE,Aberdeenshire,AB51 0ZJ,57.286089,-2.3694935
South Lanarkshire Leisure & Culture Ltd,Lanark Memorial Hall,LANARK,Lanarkshire,ML11 7AB,55.673988,-3.77485
Sandford & Upper Avondale Community Council,Sandford Village Hall,STRATHAVEN,Lanarkshire,ML10 6PE,55.663812,-4.0392654
/,2 Troon Walk,KILMARNOCK,Ayrshire,KA1 2PU,55.6123,-4.5266
Glenesk Hotel,HIGH STREET,By Brechin,Angus,DD9 7TF,56.806729,-2.6535438
Jim Reid Vehicle Sales Ltd,Unit 5,INVERURIE,Aberdeenshire,AB51 0TH,57.224221,-2.345093
Rutherglen Town Hall,139 Main Street,GLASGOW,,G73 2JJ,55.828525,-4.2140624
Joppa Community Tennis Club,10 Joppa Grove,EDINBURGH,,EH15 2HX,55.947595,-3.1010022
Copper Wheel,MAIN STREET,STRANRAER,Wigtownshire,DG9 8JW,54.842633,-5.1159057
Forfar Community Council,Angus,FORFAR,Angus,DD8 0SA,56.644195,-2.8882303
Garve Village Hall,STATION ROAD,GARVE,Ross-Shire,IV23 2PR,57.61591,-4.6886574
Inchbae Lodge Guesthouse,A835,Inchbae Garve,Ross-Shire,IV23 2PH,57.685379,-4.6842399
Aultguish Inn,A835,Aultguish Garve,Ross-Shire,IV23 2PQ,57.693469,-4.7675756
Lochgoilhead community Council,Village Hall,Lochgoilhead,Argyll,PA24 8AQ,56.170984,-4.9011615
Old Kilpatrick Bowling Club,STATION ROAD,GLASGOW,West Dunbartonshire,G60 5LX,55.92438,-4.4527674
/,Bog of Resolis,DINGWALL,Ross-Shire,IV7 8LL,57.647512,-4.2615441
